"","Source","Target","Type","Id","Weight","place"
"4777","原子能","《中央周刊》","Directed",7201,2,"南京"
"4778","参观","《中建》","Directed",7202,3,"上海"
"4779","友好","《文萃》","Directed",7203,2,"上海"
"4780","双十节","《光明报》","Directed",7204,2,"香港"
"4781","双十节","《文萃》","Directed",7205,7,"上海"
"4782","反对","《正报》","Directed",7206,6,"香港"
"4783","叛徒","《中华论坛》","Directed",7208,2,"重庆"
"4784","可能","《时代杂志》","Directed",7210,3,"上海"
"4785","台湾","《观察》","Directed",7211,17,"上海"
"4786","合作","《时代杂志》","Directed",7214,10,"上海"
"4787","合肥","《中央周刊》","Directed",7215,3,"南京"
"4788","名教","《中华论坛》","Directed",7216,2,"重庆"
"4789","否决权","《时代杂志》","Directed",7217,4,"上海"
"4790","周未","《民主:桂林版》","Directed",7218,2,"桂林"
"4791","和平","《光明报》","Directed",7224,15,"香港"
"4792","商约","《正报》","Directed",7230,2,"香港"
"4793","四起","《民主(重庆)》","Directed",7231,2,"重庆"
"4794","回顾","《时代杂志》","Directed",7233,5,"上海"
"4795","团体","《中建》","Directed",7234,34,"上海"
"4796","国共合作","《再生》","Directed",7235,2,"上海"
"4797","国共谈判","《中央周刊》","Directed",7236,2,"南京"
"4798","国大","《中央周刊》","Directed",7238,13,"南京"
"4799","国大","《再生》","Directed",7240,7,"上海"
"4800","国家化","《文萃》","Directed",7245,2,"上海"
"4801","国家计划委员会","《时代杂志》","Directed",7246,2,"上海"
"4802","国是","《民主(上海)》","Directed",7250,2,"上海"
"4803","国民党","《再生》","Directed",7252,5,"上海"
"4804","国民党","《民主(上海)》","Directed",7254,3,"上海"
"4805","国际","《民主(重庆)》","Directed",7259,2,"重庆"
"4806","国际联盟","《时代杂志》","Directed",7260,2,"上海"
"4807","土地改革","《民主:桂林版》","Directed",7261,2,"桂林"
"4808","土耳其","《时代杂志》","Directed",7262,6,"上海"
"4809","地理","《时代杂志》","Directed",7263,10,"上海"
"4810","埃斯特","《时代杂志》","Directed",7264,4,"上海"
"4811","基本","《中建》","Directed",7265,3,"上海"
"4812","壬午","《民主(上海)》","Directed",7266,2,"上海"
"4813","夏丐尊","《文萃》","Directed",7267,3,"上海"
"4814","外交政策","《再生》","Directed",7269,21,"上海"
"4815","外交部长","《时代杂志》","Directed",7270,2,"上海"
"4816","外汇","《文萃》","Directed",7271,3,"上海"
"4817","外海","《中建》","Directed",7272,8,"上海"
"4818","外长","《时代杂志》","Directed",7275,6,"上海"
"4819","多恼","《时代杂志》","Directed",7276,2,"上海"
"4820","夜话","《文萃》","Directed",7277,2,"上海"
"4821","夜里","《文萃》","Directed",7278,2,"上海"
"4822","大合唱","《文萃》","Directed",7280,2,"上海"
"4823","太平洋","《观察》","Directed",7281,4,"上海"
"4824","妇女","《民主(上海)》","Directed",7282,4,"上海"
"4825","威胁","《文萃》","Directed",7284,4,"上海"
"4826","婚姻","《中央周刊》","Directed",7285,7,"南京"
"4827","婚姻关系","《时代杂志》","Directed",7286,2,"上海"
"4828","学习","《中建》","Directed",7287,27,"上海"
"4829","学校","《民主(上海)》","Directed",7292,3,"上海"
"4830","学生","《文萃》","Directed",7293,6,"上海"
"4831","完全相同","《时代杂志》","Directed",7294,2,"上海"
"4832","官僚","《再生》","Directed",7295,2,"上海"
"4833","实行","《时代杂志》","Directed",7297,2,"上海"
"4834","审判","《时代杂志》","Directed",7298,8,"上海"
"4835","客座","《观察》","Directed",7300,5,"上海"
"4836","宪草","《中央周刊》","Directed",7302,21,"南京"
"4837","宪草","《再生》","Directed",7306,8,"上海"
"4838","对华政策","《时代杂志》","Directed",7308,5,"上海"
"4839","对策","《再生》","Directed",7310,2,"上海"
"4840","将军","《正报》","Directed",7311,9,"香港"
"4841","将军","《民主(上海)》","Directed",7312,4,"上海"
"4842","局面","《再生》","Directed",7313,2,"上海"
"4843","山水","《正报》","Directed",7315,3,"香港"
"4844","工人","《时代杂志》","Directed",7317,24,"上海"
"4845","工程","《中央周刊》","Directed",7329,5,"南京"
"4846","工运","《周报(上海1945)》","Directed",7330,2,"上海"
"4847","已经","《再生》","Directed",7331,2,"上海"
"4848","巴黎","《再生》","Directed",7332,5,"上海"
"4849","巴黎","《民主:桂林版》","Directed",7333,2,"桂林"
"4850","巴黎","《观察》","Directed",7334,6,"上海"
"4851","巴黎公社","《时代杂志》","Directed",7335,2,"上海"
"4852","巴黎和会","《民主(上海)》","Directed",7336,2,"上海"
"4853","希望","《再生》","Directed",7337,3,"上海"
"4854","帝国","《时代杂志》","Directed",7339,3,"上海"
"4855","席上","《时代杂志》","Directed",7340,27,"上海"
"4856","干些","《民主:桂林版》","Directed",7344,2,"桂林"
"4857","干训团","《中建》","Directed",7345,3,"上海"
"4858","广州","《国讯》","Directed",7347,4,"上海"
"4859","广州","《文萃》","Directed",7348,4,"上海"
"4860","广州","《正报》","Directed",7349,17,"香港"
"4861","广州","《民主(上海)》","Directed",7350,4,"上海"
"4862","广播","《时代杂志》","Directed",7352,4,"上海"
"4863","应负","《中央周刊》","Directed",7354,2,"南京"
"4864","底蕴","《周报(上海1945)》","Directed",7355,2,"上海"
"4865","延安","《正报》","Directed",7356,5,"香港"
"4866","建议","《中建》","Directed",7359,5,"上海"
"4867","开封","《中央周刊》","Directed",7365,2,"南京"
"4868","张学良","《民主(上海)》","Directed",7366,3,"上海"
"4869","当前","《民主:桂林版》","Directed",7368,3,"桂林"
"4870","心理","《周报(上海1945)》","Directed",7370,2,"上海"
"4871","总危机","《时代杂志》","Directed",7371,2,"上海"
"4872","总结","《中建》","Directed",7372,6,"上海"
"4873","总结报告","《时代杂志》","Directed",7373,4,"上海"
"4874","恋爱","《中央周刊》","Directed",7375,4,"南京"
"4875","悲哀","《文萃》","Directed",7376,3,"上海"
"4876","悼念","《正报》","Directed",7377,3,"香港"
"4877","慢谈","《中央周刊》","Directed",7386,2,"南京"
"4878","成就","《中央周刊》","Directed",7387,3,"南京"
"4879","成都","《中央周刊》","Directed",7388,4,"南京"
"4880","战争","《民主:桂林版》","Directed",7390,2,"桂林"
"4881","战士","《文萃》","Directed",7393,9,"上海"
"4882","战局","《文萃》","Directed",7394,3,"上海"
"4883","托管制度","《时代杂志》","Directed",7398,2,"上海"
"4884","扬州","《文萃》","Directed",7399,2,"上海"
"4885","批判","《文萃》","Directed",7401,2,"上海"
"4886","抗战","《时代杂志》","Directed",7404,4,"上海"
"4887","抗敌","《民主(上海)》","Directed",7405,2,"上海"
"4888","报告","《时代杂志》","Directed",7407,19,"上海"
"4889","拆穿","《文萃》","Directed",7408,3,"上海"
"4890","挨打","《正报》","Directed",7409,2,"香港"
"4891","控制","《再生》","Directed",7410,3,"上海"
"4892","控制","《观察》","Directed",7411,2,"上海"
"4893","控诉","《时代杂志》","Directed",7412,4,"上海"
"4894","措施","《中央周刊》","Directed",7414,8,"南京"
"4895","提督","《中央周刊》","Directed",7415,3,"南京"
"4896","摘记","《时代杂志》","Directed",7416,2,"上海"
"4897","改组","《民主(上海)》","Directed",7417,3,"上海"
"4898","政协","《文萃》","Directed",7420,6,"上海"
"4899","政协","《民主(上海)》","Directed",7421,2,"上海"
"4900","政局","《民主(上海)》","Directed",7422,2,"上海"
"4901","政府","《民主(上海)》","Directed",7423,7,"上海"
"4902","政纲","《再生》","Directed",7441,3,"上海"
"4903","教育","《民主:桂林版》","Directed",7444,11,"桂林"
"4904","散记","《中建》","Directed",7445,2,"上海"
"4905","文化教育","《民主(重庆)》","Directed",7447,3,"重庆"
"4906","文灏","《周报(上海1945)》","Directed",7450,2,"上海"
"4907","文艺","《文萃》","Directed",7451,4,"上海"
"4908","文艺界","《民主(上海)》","Directed",7452,2,"上海"
"4909","斗争","《中华论坛》","Directed",7453,2,"重庆"
"4910","斗争","《再生》","Directed",7454,6,"上海"
"4911","斗争","《时代杂志》","Directed",7455,43,"上海"
"4912","方案","《民主周刊(北平)》","Directed",7457,2,"北平"
"4913","方法","《中央周刊》","Directed",7458,8,"南京"
"4914","旅途","《时代杂志》","Directed",7461,4,"上海"
"4915","无线电","《时代杂志》","Directed",7462,2,"上海"
"4916","无边","《文萃》","Directed",7463,2,"上海"
"4917","日本","《再生》","Directed",7465,10,"上海"
"4918","日本","《民主:桂林版》","Directed",7472,4,"桂林"
"4919","日记","《文萃》","Directed",7473,4,"上海"
"4920","时代","《中建》","Directed",7477,11,"上海"
"4921","时代","《时代杂志》","Directed",7479,11,"上海"
"4922","时代","《观察》","Directed",7480,6,"上海"
"4923","时局","《光明报》","Directed",7482,6,"香港"
"4924","时局","《民主(上海)》","Directed",7487,10,"上海"
"4925","时评","《民主周刊(北平)》","Directed",7490,10,"北平"
"4926","时速","《民主(上海)》","Directed",7491,2,"上海"
"4927","昆明","《文萃》","Directed",7492,7,"上海"
"4928","明代","《中华论坛》","Directed",7493,2,"重庆"
"4929","明日","《中央周刊》","Directed",7494,5,"南京"
"4930","明日","《民主(上海)》","Directed",7495,2,"上海"
"4931","明治维新","《中央周刊》","Directed",7496,3,"南京"
"4932","昭和","《中央周刊》","Directed",7497,3,"南京"
"4933","最后","《民主(上海)》","Directed",7498,5,"上海"
"4934","最新","《时代杂志》","Directed",7499,10,"上海"
"4935","有序","《观察》","Directed",7501,2,"上海"
"4936","朝鲜","《民主(上海)》","Directed",7502,2,"上海"
"4937","未完待续","《再生》","Directed",7503,5,"上海"
"4938","未来","《民主(上海)》","Directed",7504,2,"上海"
"4939","机关","《中华论坛》","Directed",7505,2,"重庆"
"4940","杂咏","《中央周刊》","Directed",7507,2,"南京"
"4941","杂记","《文萃》","Directed",7511,2,"上海"
"4942","权利","《中央周刊》","Directed",7512,3,"南京"
"4943","李公朴","《文萃》","Directed",7513,14,"上海"
"4944","李卓吾","《中华论坛》","Directed",7518,2,"重庆"
"4945","李闻","《文萃》","Directed",7519,2,"上海"
"4946","概要","《时代杂志》","Directed",7520,2,"上海"
"4947","武器","《民主(上海)》","Directed",7522,3,"上海"
"4948","母亲","《时代杂志》","Directed",7524,7,"上海"
"4949","民主","《光明报》","Directed",7526,27,"香港"
"4950","民主","《民主:桂林版》","Directed",7536,14,"桂林"
"4951","民主","《观察》","Directed",7539,18,"上海"
"4952","民主化","《民主(重庆)》","Directed",7540,3,"重庆"
"4953","民权","《周报(上海1945)》","Directed",7543,2,"上海"
"4954","洋兵","《文萃》","Directed",7548,2,"上海"
"4955","流亡","《文萃》","Directed",7549,2,"上海"
"4956","海上","《中华论坛》","Directed",7550,2,"重庆"
"4957","渔村","《中建》","Directed",7553,3,"上海"
"4958","温州","《光明报》","Directed",7554,2,"香港"
"4959","游心影","《中建》","Directed",7555,2,"上海"
"4960","游记","《民主(上海)》","Directed",7556,2,"上海"
"4961","满洲","《正报》","Directed",7557,3,"香港"
"4962","演辞","《时代杂志》","Directed",7559,14,"上海"
"4963","瀚海","《文萃》","Directed",7560,2,"上海"
"4964","烦恼","《观察》","Directed",7561,4,"上海"
"4965","烽火","《中华论坛》","Directed",7562,2,"重庆"
"4966","爱恨","《中央周刊》","Directed",7563,2,"南京"
"4967","物价","《中央周刊》","Directed",7569,11,"南京"
"4968","物力","《时代杂志》","Directed",7570,3,"上海"
"4969","特写","《再生》","Directed",7571,2,"上海"
"4970","特务","《中华论坛》","Directed",7572,2,"重庆"
"4971","特征","《时代杂志》","Directed",7573,5,"上海"
"4972","特港","《再生》","Directed",7574,2,"上海"
"4973","特里","《时代杂志》","Directed",7577,4,"上海"
"4974","独立","《中央周刊》","Directed",7578,9,"南京"
"4975","猎书","《民主(上海)》","Directed",7579,2,"上海"
"4976","献言","《民主(重庆)》","Directed",7580,2,"重庆"
"4977","现代战争","《时代杂志》","Directed",7581,3,"上海"
"4978","现实","《中央周刊》","Directed",7582,2,"南京"
"4979","生平","《中央周刊》","Directed",7583,3,"南京"
"4980","生日","《观察》","Directed",7584,2,"上海"
"4981","生讲","《中央周刊》","Directed",7594,2,"南京"
"4982","电影学院","《文萃》","Directed",7595,2,"上海"
"4983","电钮","《文萃》","Directed",7596,2,"上海"
"4984","痛悼","《文萃》","Directed",7597,9,"上海"
"4985","白沙","《中央周刊》","Directed",7599,2,"南京"
"4986","真相","《正报》","Directed",7600,3,"香港"
"4987","知行","《观察》","Directed",7601,2,"上海"
"4988","研究生","《中央周刊》","Directed",7604,2,"南京"
"4989","破裂","《文萃》","Directed",7605,3,"上海"
"4990","社会史","《中央周刊》","Directed",7607,2,"南京"
"4991","祖先","《时代杂志》","Directed",7610,3,"上海"
"4992","科学家","《时代杂志》","Directed",7611,6,"上海"
"4993","立国","《中央周刊》","Directed",7612,2,"南京"
"4994","立场","《中华论坛》","Directed",7613,2,"重庆"
"4995","立法权","《民主(上海)》","Directed",7614,2,"上海"
"4996","笔画","《文萃》","Directed",7615,2,"上海"
"4997","第一届","《时代杂志》","Directed",7616,2,"上海"
"4998","第六","《民主(上海)》","Directed",7617,2,"上海"
"4999","第四次","《时代杂志》","Directed",7618,8,"上海"
"5000","等待","《再生》","Directed",7619,2,"上海"
"5001","答问","《文萃》","Directed",7620,2,"上海"
"5002","管制","《中央周刊》","Directed",7621,4,"南京"
"5003","素描","《中建》","Directed",7622,2,"上海"
"5004","素描","《时代杂志》","Directed",7623,4,"上海"
"5005","絮语","《中华论坛》","Directed",7624,2,"重庆"
"5006","纪行","《国讯》","Directed",7628,2,"上海"
"5007","纽约","《民主:桂林版》","Directed",7633,3,"桂林"
"5008","组织","《民主周刊(北平)》","Directed",7634,4,"北平"
"5009","经济","《光明报》","Directed",7637,12,"香港"
"5010","经济危机","《民主(上海)》","Directed",7642,2,"上海"
"5011","经济危机","《民主:桂林版》","Directed",7643,4,"桂林"
"5012","统一","《观察》","Directed",7644,5,"上海"
"5013","续完","《再生》","Directed",7645,27,"上海"
"5014","维新","《中央周刊》","Directed",7646,3,"南京"
