"title","author","journal","year","vol","page","place","author_raw","title_raw"
"一周间时事研究提纲:反动势力的回击","石啸冲","《国讯》",1947,"第415期","7","上海","石啸冲","一周间时事研究提纲:反动势力的回击"
"威胁下的厦门(厦门通讯)","夏晴","《国讯》",1947,"第414期","5","上海","夏晴","威胁下的厦门(厦门通讯)"
"一周间时事研究提纲:和平的烟霭","石啸冲","《国讯》",1947,"第414期","6","上海","石啸冲","一周间时事研究提纲:和平的烟霭"
"猪年的中国","Martin，R.P.","《国讯》",1947,"第427期","5-6","上海","Martin，R.P. 文骥","猪年的中国"
"猪年的中国","文骥","《国讯》",1947,"第427期","5-6","上海","Martin，R.P. 文骥","猪年的中国"
"苞桑随笔:自箴语(四)","抱一","《国讯》",1947,"第427期","7","上海","抱一","苞桑随笔:自箴语(四)"
"泛美洲会议的透视","潘光祖","《国讯》",1947,"第428期","4-5","上海","潘光祖","泛美洲会议的透视"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:香港民主派发表宣言","光祖","《国讯》",1947,"第412期","8","上海","光祖","人民的世纪:报道国内外民主消息，记载全世界解放运动:香港民主派发表宣言"
"小星的话:[诗歌]","李白凤","《国讯》",1947,"第438期","8","上海","李白凤","小星的话:[诗歌]"
"悼俞颂华先生(附照片)","寰澄","《国讯》",1947,"第437期","12","上海","寰澄","悼俞颂华先生(附照片)"
"常识小言","杞人","《国讯》",1947,"第440期","4-6","上海","杞人","常识小言"
"美国经济萧条的展望(上)","华莱士","《国讯》",1947,"第433期","2","上海","(美)华莱士 文骊","美国经济萧条的展望(上)"
"美国经济萧条的展望(上)","文骊","《国讯》",1947,"第433期","2","上海","(美)华莱士 文骊","美国经济萧条的展望(上)"
"全马来亚总罢业的胜利(本刊特约星洲航讯)","云虹","《国讯》",1947,"第439期","9","上海","云虹","全马来亚总罢业的胜利(本刊特约星洲航讯)"
"说亮话:往事重提话学潮","卫玉","《国讯》",1947,"第415期","封1","上海","卫玉","说亮话:往事重提话学潮"
"苞桑随笔:你们闻得血腥臭么?","抱一","《国讯》",1947,"第417期","2","上海","抱一","苞桑随笔:你们闻得血腥臭么?"
"一个美妙的梦:读胡白华“杭州集团农场”之后","周顗","《国讯》",1947,"第416期","4","上海","周顗","一个美妙的梦:读胡白华“杭州集团农场”之后"
"法意的政局与国际背景","石仲子","《国讯》",1947,"第444期","18-19","上海","石仲子","法意的政局与国际背景"
"日本的今日与明日","Conde，D.","《国讯》",1947,"第440期","6-7","上海","Conde，D. 杨","日本的今日与明日"
"战局一周:皖北锋烟到安庆","潮声","《国讯》",1947,"第436期","2","上海","潮声","战局一周:皖北锋烟到安庆"
"新闻人物:华北军事统帅傅作义","方芳","《国讯》",1947,"第442期","3","上海","方芳","新闻人物:华北军事统帅傅作义"
"战后苏联文化发展一斑","Yegorov，P.","《国讯》",1947,"第430期","5","上海","Yegorov，P. 文骊","战后苏联文化发展一斑"
"战后苏联文化发展一斑","文骊","《国讯》",1947,"第430期","5","上海","Yegorov，P. 文骊","战后苏联文化发展一斑"
"今日的云南(昆明航讯)","Shih，H.P.F.","《国讯》",1947,"第436期","7-8","上海","Shih，H.P.F. 王民","今日的云南(昆明航讯)"
"今日的云南(昆明航讯)","王民","《国讯》",1947,"第436期","7-8","上海","Shih，H.P.F. 王民","今日的云南(昆明航讯)"
"时事一周:金元的现实主义","石啸冲","《国讯》",1947,"第433期","10","上海","石啸冲","时事一周:金元的现实主义"
"“九一八”与本刊--国讯","江问渔","《国讯》",1947,"第431期","10-11","上海","江问渔","“九一八”与本刊--国讯"
"时事一周:民主与反动的斗争","石啸冲","《国讯》",1947,"第438期","10","上海","石啸冲","时事一周:民主与反动的斗争"
"外报论民盟事件","麦祥","《国讯》",1947,"第439期","2-3","上海","麦祥","外报论民盟事件"
"说亮话:漫谈节约","卫玉","《国讯》",1947,"第438期","封1","上海","卫玉","说亮话:漫谈节约"
"大连海上的悲剧:“今日的大连”续稿","史特朗","《国讯》",1947,"第436期","8","上海","史特朗 杨","大连海上的悲剧:“今日的大连”续稿"
"说亮话:聪明的办法么?","卫玉","《国讯》",1947,"第436期","封1，2","上海","卫玉","说亮话:聪明的办法么?"
"一周间时事研究提纲:访加内幕","石啸冲","《国讯》",1947,"第418期","9","上海","石啸冲","一周间时事研究提纲:访加内幕"
"华尔街与美国大企业:“美国内幕”之一","约翰根室","《国讯》",1947,"第424期","5，8","上海","约翰根室 小鱼","华尔街与美国大企业:“美国内幕”之一"
"华尔街与美国大企业:“美国内幕”之一","小鱼","《国讯》",1947,"第424期","5，8","上海","约翰根室 小鱼","华尔街与美国大企业:“美国内幕”之一"
"向青年学习","臧克家","《国讯》",1947,"第417期","6","上海","臧克家","向青年学习"
"自欺欺人的考试制度","稼人","《国讯》",1947,"第423期","2","上海","稼人","自欺欺人的考试制度"
"希腊的镜子和印尼的榜样","石啸冲","《国讯》",1947,"第427期","7","上海","石啸冲","希腊的镜子和印尼的榜样"
"书报评介:“清流万里”(即“文化春秋”):于伶，吴天，陈白尘等集体创作","林焕平","《国讯》",1947,"第444期","17","上海","林焕平","书报评介:“清流万里”(即“文化春秋”):于伶，吴天，陈白尘等集体创作"
"苞桑随笔:惨!惨!","抱一","《国讯》",1947,"第414期","2-3","上海","抱一","苞桑随笔:惨!惨!"
"保卫世界和平与青年利益!:国际青年大会纪详","高歌","《国讯》",1947,"第430期","7-8","上海","高歌","保卫世界和平与青年利益!:国际青年大会纪详"
"一周间时事研究提纲:被粉碎的阴谋","石啸冲","《国讯》",1947,"第414期","6","上海","石啸冲","一周间时事研究提纲:被粉碎的阴谋"
"说亮话:关于会考","黄炎培","《国讯》",1947,"第412期","封1","上海","黄炎培","说亮话:关于会考"
"教育上的联系作用","江问渔","《国讯》",1947,"第434期","5-6","上海","江问渔","教育上的联系作用"
"新德里通讯:分治后的印度(附图)","萨哈林","《国讯》",1947,"第432期","5-6","上海","萨哈林 王民","新德里通讯:分治后的印度(附图)"
"新德里通讯:分治后的印度(附图)","王民","《国讯》",1947,"第432期","5-6","上海","萨哈林 王民","新德里通讯:分治后的印度(附图)"
"猪年的中国(下)","Martin，R.P.","《国讯》",1947,"第428期","9","上海","Martin，R.P. 文骥","猪年的中国(下)"
"猪年的中国(下)","文骥","《国讯》",1947,"第428期","9","上海","Martin，R.P. 文骥","猪年的中国(下)"
"在新开的路上:[诗歌]","林维仁","《国讯》",1947,"第438期","9","上海","林维仁","在新开的路上:[诗歌]"
"读者之声:农村的惨剧","荒野","《国讯》",1947,"第433期","12","上海","荒野","读者之声:农村的惨剧"
"介绍一个具有特殊性的学校:私立比乐中学","问渔","《国讯》",1947,"第444期","6-7","上海","问渔","介绍一个具有特殊性的学校:私立比乐中学"
"说亮话:说良心","江问渔","《国讯》",1947,"第442期","封1，3","上海","江问渔","说亮话:说良心"
"战后日本教育的改革","望月","《国讯》",1947,"第440期","9","上海","望月","战后日本教育的改革"
"“战贩”列传(1):蒲立特(下篇):及其“明哲”的中国报导","老百姓","《国讯》",1947,"第439期","10-11","上海","老百姓 MH","“战贩”列传(1):蒲立特(下篇):及其“明哲”的中国报导"
"“战贩”列传(1):蒲立特(下篇):及其“明哲”的中国报导","M.H.","《国讯》",1947,"第439期","10-11","上海","老百姓 MH","“战贩”列传(1):蒲立特(下篇):及其“明哲”的中国报导"
"沦陷区收复后的教育:中国教育学会座谈会","黄炎培","《国讯》",1945,"第390期","4","上海","黄炎培","沦陷区收复后的教育:中国教育学会座谈会"
"陪都鳞爪:抗战胜利……","大愿","《国讯》",1945,"第400期","7","上海","大愿","陪都鳞爪:抗战胜利……"
"经济之页:手工业与工业化","秦柳方","《国讯》",1945,"第395期","7-8","上海","秦柳方","经济之页:手工业与工业化"
"经济之页:工业生产的萎缩情形","秦柳方","《国讯》",1945,"第392期","9","上海","秦柳方","经济之页:工业生产的萎缩情形"
"伦敦来鸿:伦敦飞行炸弹……","黄大能","《国讯》",1945,"第385期","15","上海","黄大能","伦敦来鸿:伦敦飞行炸弹……"
"目前经建方面的几个重要问题","秦柳方","《国讯》",1945,"第404期","12-14","上海","秦柳方","目前经建方面的几个重要问题"
"由罗斯福死后看美国的民主","小鱼","《国讯》",1945,"第390期","10-11","上海","小鱼","由罗斯福死后看美国的民主"
"我们不要错过机会","梁公任","《国讯》",1945,"第386期","13-15","上海","梁公任","我们不要错过机会"
"“八一三”第八周年纪念特辑:重建上海的贸易中心","秦柳方","《国讯》",1945,"第396期","12-13","上海","秦柳方","“八一三”第八周年纪念特辑:重建上海的贸易中心"
"我国抗战中的农民生活","镜民","《国讯》",1945,"第391期","6-7","上海","镜民","我国抗战中的农民生活"
"新阶段中的世界战局与中国:我们需要一次国内克里米亚会议(自三月十六日至三十一日)(附图)","梁公任","《国讯》",1945,"第389期","11-13","上海","梁公任","新阶段中的世界战局与中国:我们需要一次国内克里米亚会议(自三月十六日至三十一日)(附图)"
"论煤荒","周伯棣","《国讯》",1945,"第388期","8","上海","周伯棣","论煤荒"
"德国投降以后的日本","邵冲霄","《国讯》",1945,"第392期","7-8","上海","邵冲霄","德国投降以后的日本"
"新年征文(一):我们当前应有的努力:民主·科学","吴藻溪","《国讯》",1945,"第383期","18","上海","吴藻溪","新年征文(一):我们当前应有的努力:民主·科学"
"胜利了:[诗歌]","黄炎培","《国讯》",1945,"第400期","4","上海","黄炎培","胜利了:[诗歌]"
"以合作赢胜利维和平","俞颂华","《国讯》",1945,"第393期","封1","上海","俞颂华","以合作赢胜利维和平"
"论欧洲的两种势力范围","丹尼尔","《国讯》",1945,"第385期","15-19","上海","丹尼尔","论欧洲的两种势力范围"
"经济之页:今日经济与财政问题之症结:由简化机构增加盐税说起","齐纬","《国讯》",1945,"第388期","9-10","上海","齐纬","经济之页:今日经济与财政问题之症结:由简化机构增加盐税说起"
"延安五日记(续)","黄炎培","《国讯》",1945,"第400期","27-28","上海","黄炎培","延安五日记(续)"
"陪都动态:重庆各地，反对内战之空气……","陈曦","《国讯》",1945,"第404期","6-7","上海","陈曦","陪都动态:重庆各地，反对内战之空气……"
"时事述评:崎岖险阻的道路(十月十五日--十月二十九日)","引流","《国讯》",1945,"第402期","8-9","上海","引流","时事述评:崎岖险阻的道路(十月十五日--十月二十九日)"
"亚洲与欧洲战局之新进展(附图)","梁公任","《国讯》",1945,"第387期","17-26","上海","梁公任","亚洲与欧洲战局之新进展(附图)"
"本刊四百期特刊纪念文之二:我对本刊的一段经历","张雪澄","《国讯》",1945,"第400期","25-26","上海","张雪澄","本刊四百期特刊纪念文之二:我对本刊的一段经历"
"论日敌政治攻势的阴谋","澹庐","《国讯》",1945,"第395期","6，8","上海","澹庐","论日敌政治攻势的阴谋"
"短评:浅而易见的几个问题","潮声","《国讯》",1945,"第400期","5","上海","潮声","短评:浅而易见的几个问题"
"关于史迪威","小鱼","《国讯》",1945,"第386期","14-15","上海","小鱼","关于史迪威"
"泛谈世界大局","引流","《国讯》",1945,"第403期","6，15","上海","引流","泛谈世界大局"
"物价飞跃生产萎缩之根因","俞颂华","《国讯》",1945,"第390期","8","上海","俞颂华","物价飞跃生产萎缩之根因"
"想对青年们说的一些话","俞颂华","《国讯》",1945,"第384期","12-15","上海","俞颂华","想对青年们说的一些话"
"从废止死刑看苏联","筠友","《国讯》",1947,"第418期","2","上海","筠友","从废止死刑看苏联"
"邵从恩先生(诗)(附照片)","林子木","《国讯》",1947,"第429期","7","上海","林子木","邵从恩先生(诗)(附照片)"
"“不但造机器，也造人.”","茅盾","《国讯》",1947,"第431期","9","上海","茅盾","“不但造机器，也造人.”"
